region_code,weather_param,year, key, value 
Wales,MaxTemp,2011,May,14.9
Wales,MaxTemp,2011,Jun,16.9
Wales,MaxTemp,2011,Jul,18.5
Wales,MaxTemp,2011,Aug,17.8
Wales,MaxTemp,2011,Sept,17.2
Wales,MaxTemp,2011,Oct,14.8
Wales,MaxTemp,2011,Nov,12
Wales,MaxTemp,2011,Dec,8.6
Wales,MaxTemp,2012,Jan,8
Wales,MaxTemp,2012,Feb,7
Wales,MaxTemp,2012,Mar,12
Wales,MaxTemp,2012,Apr,10.2
Wales,MaxTemp,2012,May,15.3
Wales,MaxTemp,2012,Jun,16
Wales,MaxTemp,2012,Jul,17.7
Wales,MaxTemp,2012,Aug,18.9
Wales,MaxTemp,2012,Sept,15.6
Wales,MaxTemp,2012,Oct,12.1
Wales,MaxTemp,2012,Nov,9.1
Wales,MaxTemp,2012,Dec,7.7
Wales,MaxTemp,2013,Jan,6
Wales,MaxTemp,2013,Feb,5.7
Wales,MaxTemp,2013,Mar,5.5
Wales,MaxTemp,2013,Apr,10.3
Wales,MaxTemp,2013,May,13.4
Wales,MaxTemp,2013,Jun,17.1
Wales,MaxTemp,2013,Jul,22.4
Wales,MaxTemp,2013,Aug,19.3
Wales,MaxTemp,2013,Sept,16.8
Wales,MaxTemp,2013,Oct,14.5
Wales,MaxTemp,2013,Nov,9.2
Wales,MaxTemp,2013,Dec,9.2
Wales,MaxTemp,2014,Jan,7.9
Wales,MaxTemp,2014,Feb,7.9
Wales,MaxTemp,2014,Mar,10.7
Wales,MaxTemp,2014,Apr,13.2
Wales,MaxTemp,2014,May,15.1
Wales,MaxTemp,2014,Jun,18.8
Wales,MaxTemp,2014,Jul,20.8
Wales,MaxTemp,2014,Aug,17.6
Wales,MaxTemp,2014,Sept,18.7
Wales,MaxTemp,2014,Oct,14.5
Wales,MaxTemp,2014,Nov,10.7
Wales,MaxTemp,2014,Dec,8.1
Wales,MaxTemp,2015,Jan,7.1
Wales,MaxTemp,2015,Feb,6.5
Wales,MaxTemp,2015,Mar,9
Wales,MaxTemp,2015,Apr,13.4
Wales,MaxTemp,2015,May,13.4
Wales,MaxTemp,2015,Jun,17.4
Wales,MaxTemp,2015,Jul,18
Wales,MaxTemp,2015,Aug,18.2
Wales,MaxTemp,2015,Sept,16.1
Wales,MaxTemp,2015,Oct,13.9
Wales,MaxTemp,2015,Nov,11.9
Wales,MaxTemp,2015,Dec,11.5
Wales,MaxTemp,2016,Jan,8.1
Wales,MaxTemp,2016,Feb,7.5
Wales,MaxTemp,2016,Mar,8.9
Wales,MaxTemp,2016,Apr,10.9
Wales,MaxTemp,2016,May,16.3
Wales,MaxTemp,2016,Jun,18.2
Wales,MaxTemp,2016,Jul,18.7
Wales,MaxTemp,2016,Aug,19.3
Wales,MaxTemp,2016,Sept,18
Wales,MaxTemp,2016,Oct,13.5
Wales,MaxTemp,2016,Nov,8.6
Wales,MaxTemp,2016,Dec,9.1
Wales,MaxTemp,2017,Jan,7.1
Wales,MaxTemp,2017,Feb,8
Wales,MaxTemp,2017,Mar,10.8
Wales,MaxTemp,2017,Apr,12.2
Wales,MaxTemp,2017,May,16.8
Wales,MaxTemp,2017,Jun,18.3
Wales,MaxTemp,2017,Jul,19.3
Wales,MaxTemp,2017,Aug,18.1
Wales,MaxTemp,2017,Sept,16
Wales,MaxTemp,2017,Oct,14.3
Wales,MinTemp,1910,Jan,1.2
Wales,MinTemp,1910,Feb,2.5
Wales,MinTemp,1910,Mar,2.4
Wales,MinTemp,1910,Apr,3.2
Wales,MinTemp,1910,May,6.4
Wales,MinTemp,1910,Jun,9.7
Wales,MinTemp,1910,Jul,9.8
Wales,MinTemp,1910,Aug,10.8
Wales,MinTemp,1910,Sept,8.2
Wales,MinTemp,1910,Oct,7.2
Wales,MinTemp,1910,Nov,1.2
Wales,MinTemp,1910,Dec,3.7
Wales,MinTemp,1911,Jan,1.4
Wales,MinTemp,1911,Feb,1.7
Wales,MinTemp,1911,Mar,1.8
Wales,MinTemp,1911,Apr,3.1
Wales,MinTemp,1911,May,7.5
Wales,MinTemp,1911,Jun,9.1
Wales,MinTemp,1911,Jul,11.5
Wales,MinTemp,1911,Aug,12.8
Wales,MinTemp,1911,Sept,8.9
Wales,MinTemp,1911,Oct,6.2
Wales,MinTemp,1911,Nov,3.2
Wales,MinTemp,1911,Dec,3.8
Wales,MinTemp,1912,Jan,0.5
Wales,MinTemp,1912,Feb,2
Wales,MinTemp,1912,Mar,3.7
Wales,MinTemp,1912,Apr,3.6
Wales,MinTemp,1912,May,6.7
Wales,MinTemp,1912,Jun,8.6
Wales,MinTemp,1912,Jul,11
Wales,MinTemp,1912,Aug,8.5
Wales,MinTemp,1912,Sept,6.9
Wales,MinTemp,1912,Oct,3.9
Wales,MinTemp,1912,Nov,3.7
Wales,MinTemp,1912,Dec,3.8
Wales,MinTemp,1913,Jan,1.8
Wales,MinTemp,1913,Feb,1.2
Wales,MinTemp,1913,Mar,2.2
Wales,MinTemp,1913,Apr,3.8
Wales,MinTemp,1913,May,6
Wales,MinTemp,1913,Jun,8.4
Wales,MinTemp,1913,Jul,9.9
Wales,MinTemp,1913,Aug,10.2
Wales,MinTemp,1913,Sept,9.5
Wales,MinTemp,1913,Oct,7.3
Wales,MinTemp,1913,Nov,5
Wales,MinTemp,1913,Dec,2.9
Wales,MinTemp,1914,Jan,0.6
Wales,MinTemp,1914,Feb,3.3
Wales,MinTemp,1914,Mar,2.5
Wales,MinTemp,1914,Apr,4.4
Wales,MinTemp,1914,May,5.6
Wales,MinTemp,1914,Jun,8.7
Wales,MinTemp,1914,Jul,10.6
Wales,MinTemp,1914,Aug,11
Wales,MinTemp,1914,Sept,8.4
Wales,MinTemp,1914,Oct,6.5
Wales,MinTemp,1914,Nov,3.1
Wales,MinTemp,1914,Dec,1.5
Wales,MinTemp,1915,Jan,1.6
Wales,MinTemp,1915,Feb,0.6
Wales,MinTemp,1915,Mar,1
Wales,MinTemp,1915,Apr,3.5
Wales,MinTemp,1915,May,5.5
Wales,MinTemp,1915,Jun,8.3
Wales,MinTemp,1915,Jul,9.7
Wales,MinTemp,1915,Aug,10.5
Wales,MinTemp,1915,Sept,8.3
Wales,MinTemp,1915,Oct,5.3
Wales,MinTemp,1915,Nov,-0.8
Wales,MinTemp,1915,Dec,2.5
Wales,MinTemp,1916,Jan,4.9
Wales,MinTemp,1916,Feb,0.9
Wales,MinTemp,1916,Mar,0.1
Wales,MinTemp,1916,Apr,3.2
Wales,MinTemp,1916,May,5.8
Wales,MinTemp,1916,Jun,6.9
Wales,MinTemp,1916,Jul,10
Wales,MinTemp,1916,Aug,11
Wales,MinTemp,1916,Sept,9
Wales,MinTemp,1916,Oct,7.5
Wales,MinTemp,1916,Nov,3.5
Wales,MinTemp,1916,Dec,-0.8
Wales,MinTemp,1917,Jan,-0.8
Wales,MinTemp,1917,Feb,-2.5
Wales,MinTemp,1917,Mar,-0.4
Wales,MinTemp,1917,Apr,1.1
Wales,MinTemp,1917,May,6.6
Wales,MinTemp,1917,Jun,8.7
Wales,MinTemp,1917,Jul,10.5
Wales,MinTemp,1917,Aug,11
Wales,MinTemp,1917,Sept,9.7
Wales,MinTemp,1917,Oct,3.9
Wales,MinTemp,1917,Nov,5.2
Wales,MinTemp,1917,Dec,-0.1
Wales,MinTemp,1918,Jan,1.4
Wales,MinTemp,1918,Feb,4.2
Wales,MinTemp,1918,Mar,1.7
Wales,MinTemp,1918,Apr,2.4
Wales,MinTemp,1918,May,6.7
Wales,MinTemp,1918,Jun,7.5
Wales,MinTemp,1918,Jul,9.8
Wales,MinTemp,1918,Aug,11.2
Wales,MinTemp,1918,Sept,8.2
Wales,MinTemp,1918,Oct,5.8
Wales,MinTemp,1918,Nov,2.4
Wales,MinTemp,1918,Dec,4.5
Wales,MinTemp,1919,Jan,0.7
Wales,MinTemp,1919,Feb,-1.1
Wales,MinTemp,1919,Mar,-0.2
Wales,MinTemp,1919,Apr,2.4
Wales,MinTemp,1919,May,7.4
Wales,MinTemp,1919,Jun,8.4
Wales,MinTemp,1919,Jul,9.1
Wales,MinTemp,1919,Aug,10.4
Wales,MinTemp,1919,Sept,8
Wales,MinTemp,1919,Oct,3.9
Wales,MinTemp,1919,Nov,0.1
Wales,MinTemp,1919,Dec,2.8
Wales,MinTemp,1920,Jan,2
Wales,MinTemp,1920,Feb,2.8
Wales,MinTemp,1920,Mar,2.8
Wales,MinTemp,1920,Apr,4.5
Wales,MinTemp,1920,May,6.7
Wales,MinTemp,1920,Jun,9
Wales,MinTemp,1920,Jul,10
Wales,MinTemp,1920,Aug,9.3
Wales,MinTemp,1920,Sept,8.1
Wales,MinTemp,1920,Oct,6.7
Wales,MinTemp,1920,Nov,4
Wales,MinTemp,1920,Dec,1.4
Wales,MinTemp,1921,Jan,4.6
Wales,MinTemp,1921,Feb,1.6
Wales,MinTemp,1921,Mar,3.4
Wales,MinTemp,1921,Apr,2.9
Wales,MinTemp,1921,May,5.4
Wales,MinTemp,1921,Jun,8.4
Wales,MinTemp,1921,Jul,11.7
Wales,MinTemp,1921,Aug,10.5
Wales,MinTemp,1921,Sept,8.4
Wales,MinTemp,1921,Oct,8.1
Wales,MinTemp,1921,Nov,2.1
Wales,MinTemp,1921,Dec,3.6
Wales,MinTemp,1922,Jan,1.2
Wales,MinTemp,1922,Feb,1.5
Wales,MinTemp,1922,Mar,1.2
Wales,MinTemp,1922,Apr,0.9
Wales,MinTemp,1922,May,6.6
Wales,MinTemp,1922,Jun,8
Wales,MinTemp,1922,Jul,8.9
Wales,MinTemp,1922,Aug,8.8
Wales,MinTemp,1922,Sept,7.9
Wales,MinTemp,1922,Oct,4.4
Wales,MinTemp,1922,Nov,2.6
Wales,MinTemp,1922,Dec,3.5
Wales,MinTemp,1923,Jan,3
Wales,MinTemp,1923,Feb,3.2
Wales,MinTemp,1923,Mar,2.9
Wales,MinTemp,1923,Apr,3.5
Wales,MinTemp,1923,May,4.9
Wales,MinTemp,1923,Jun,8.2
Wales,MinTemp,1923,Jul,12.1
Wales,MinTemp,1923,Aug,10.4
Wales,MinTemp,1923,Sept,7.8
Wales,MinTemp,1923,Oct,6.5
Wales,MinTemp,1923,Nov,0.4
Wales,MinTemp,1923,Dec,1.8
Wales,MinTemp,1924,Jan,2.2
Wales,MinTemp,1924,Feb,0.3
Wales,MinTemp,1924,Mar,-0.1
Wales,MinTemp,1924,Apr,2.2
Wales,MinTemp,1924,May,6.7
Wales,MinTemp,1924,Jun,8.8
Wales,MinTemp,1924,Jul,10.1
Wales,MinTemp,1924,Aug,9.7
Wales,MinTemp,1924,Sept,9.2
Wales,MinTemp,1924,Oct,6.6
Wales,MinTemp,1924,Nov,3.8
Wales,MinTemp,1924,Dec,4.5
Wales,MinTemp,1925,Jan,2.9
Wales,MinTemp,1925,Feb,1.8
Wales,MinTemp,1925,Mar,1.4
Wales,MinTemp,1925,Apr,3
Wales,MinTemp,1925,May,6.6
Wales,MinTemp,1925,Jun,8.4
Wales,MinTemp,1925,Jul,10.9
Wales,MinTemp,1925,Aug,10.8
Wales,MinTemp,1925,Sept,7.4
Wales,MinTemp,1925,Oct,6.5
Wales,MinTemp,1925,Nov,0.1
Wales,MinTemp,1925,Dec,0.4
Wales,MinTemp,1926,Jan,2.3
Wales,MinTemp,1926,Feb,3.9
Wales,MinTemp,1926,Mar,2.9
Wales,MinTemp,1926,Apr,4.4
Wales,MinTemp,1926,May,5.1
Wales,MinTemp,1926,Jun,7.6
Wales,MinTemp,1926,Jul,11.7
Wales,MinTemp,1926,Aug,11.2
Wales,MinTemp,1926,Sept,9.9
Wales,MinTemp,1926,Oct,4.2
Wales,MinTemp,1926,Nov,2.2
Wales,MinTemp,1926,Dec,1.5
Wales,MinTemp,1927,Jan,2.2
Wales,MinTemp,1927,Feb,0.8
Wales,MinTemp,1927,Mar,3.5
Wales,MinTemp,1927,Apr,3.6
Wales,MinTemp,1927,May,5.8
Wales,MinTemp,1927,Jun,7.5
Wales,MinTemp,1927,Jul,11
Wales,MinTemp,1927,Aug,10.8
Wales,MinTemp,1927,Sept,8.5
Wales,MinTemp,1927,Oct,6.5
Wales,MinTemp,1927,Nov,3.3
Wales,MinTemp,1927,Dec,0.1
Wales,MinTemp,1928,Jan,2
Wales,MinTemp,1928,Feb,2.7
Wales,MinTemp,1928,Mar,2.2
Wales,MinTemp,1928,Apr,3.7
Wales,MinTemp,1928,May,5.8
Wales,MinTemp,1928,Jun,7.9
Wales,MinTemp,1928,Jul,10.4
Wales,MinTemp,1928,Aug,10.3
Wales,MinTemp,1928,Sept,7.5
Wales,MinTemp,1928,Oct,6.6
Wales,MinTemp,1928,Nov,4.6
Wales,MinTemp,1928,Dec,0.8
Wales,MinTemp,1929,Jan,-0.8
Wales,MinTemp,1929,Feb,-2.1
Wales,MinTemp,1929,Mar,0.4
Wales,MinTemp,1929,Apr,2.1
Wales,MinTemp,1929,May,5.6
Wales,MinTemp,1929,Jun,7.3
Wales,MinTemp,1929,Jul,9.9
Wales,MinTemp,1929,Aug,10
Wales,MinTemp,1929,Sept,9.6
Wales,MinTemp,1929,Oct,5.9
Wales,MinTemp,1929,Nov,3.3
Wales,MinTemp,1929,Dec,3
Wales,MinTemp,1930,Jan,2.1
Wales,MinTemp,1930,Feb,-0.7
Wales,MinTemp,1930,Mar,1.5
Wales,MinTemp,1930,Apr,4
Wales,MinTemp,1930,May,5.8
Wales,MinTemp,1930,Jun,8.8
Wales,MinTemp,1930,Jul,10.4
Wales,MinTemp,1930,Aug,10.4
Wales,MinTemp,1930,Sept,9.4
Wales,MinTemp,1930,Oct,7.1
Wales,MinTemp,1930,Nov,3
Wales,MinTemp,1930,Dec,1.9
Wales,MinTemp,1931,Jan,0.7
Wales,MinTemp,1931,Feb,1.1
Wales,MinTemp,1931,Mar,-0.1
Wales,MinTemp,1931,Apr,3.7
Wales,MinTemp,1931,May,6
Wales,MinTemp,1931,Jun,9.3
Wales,MinTemp,1931,Jul,10.4
Wales,MinTemp,1931,Aug,9.8
Wales,MinTemp,1931,Sept,7.6
Wales,MinTemp,1931,Oct,4.6
Wales,MinTemp,1931,Nov,4.7
Wales,MinTemp,1931,Dec,3
Wales,MinTemp,1932,Jan,3.2
Wales,MinTemp,1932,Feb,-0.2
Wales,MinTemp,1932,Mar,0.4
Wales,MinTemp,1932,Apr,2.4
Wales,MinTemp,1932,May,5.6
Wales,MinTemp,1932,Jun,8.2
Wales,MinTemp,1932,Jul,11.2
Wales,MinTemp,1932,Aug,12
Wales,MinTemp,1932,Sept,8.7
Wales,MinTemp,1932,Oct,5
Wales,MinTemp,1932,Nov,3.7
Wales,MinTemp,1932,Dec,3
Wales,MinTemp,1933,Jan,-0.8
Wales,MinTemp,1933,Feb,0.4
Wales,MinTemp,1933,Mar,2.6
Wales,MinTemp,1933,Apr,3.7
Wales,MinTemp,1933,May,6.6
Wales,MinTemp,1933,Jun,9.2
Wales,MinTemp,1933,Jul,11.5
Wales,MinTemp,1933,Aug,11.5
Wales,MinTemp,1933,Sept,9.3
Wales,MinTemp,1933,Oct,6.3
Wales,MinTemp,1933,Nov,2.4
Wales,MinTemp,1933,Dec,-1.4
Wales,MinTemp,1934,Jan,1.3
Wales,MinTemp,1934,Feb,-0.1
Wales,MinTemp,1934,Mar,0.9
Wales,MinTemp,1934,Apr,3.1
Wales,MinTemp,1934,May,5.7
Wales,MinTemp,1934,Jun,9.1
Wales,MinTemp,1934,Jul,11.8
Wales,MinTemp,1934,Aug,9.7
Wales,MinTemp,1934,Sept,9.2
Wales,MinTemp,1934,Oct,6.9
Wales,MinTemp,1934,Nov,3.3
Wales,MinTemp,1934,Dec,5.5
Wales,MinTemp,1935,Jan,2
Wales,MinTemp,1935,Feb,2.6
Wales,MinTemp,1935,Mar,2.3
Wales,MinTemp,1935,Apr,3.6
Wales,MinTemp,1935,May,4.8
Wales,MinTemp,1935,Jun,9.5
Wales,MinTemp,1935,Jul,11.3
Wales,MinTemp,1935,Aug,10.5
Wales,MinTemp,1935,Sept,9.1
Wales,MinTemp,1935,Oct,6
Wales,MinTemp,1935,Nov,3.2
Wales,MinTemp,1935,Dec,0.4
Wales,MinTemp,1936,Jan,0.8
Wales,MinTemp,1936,Feb,-0.1
Wales,MinTemp,1936,Mar,3.3
Wales,MinTemp,1936,Apr,2
Wales,MinTemp,1936,May,6.1
Wales,MinTemp,1936,Jun,9.2
Wales,MinTemp,1936,Jul,10.6
Wales,MinTemp,1936,Aug,10.9
Wales,MinTemp,1936,Sept,9.8
Wales,MinTemp,1936,Oct,5.6
Wales,MinTemp,1936,Nov,2.8
Wales,MinTemp,1936,Dec,2.7
Wales,MinTemp,1937,Jan,2.3
Wales,MinTemp,1937,Feb,2.8
Wales,MinTemp,1937,Mar,-0.1
Wales,MinTemp,1937,Apr,5.1
Wales,MinTemp,1937,May,6.5
Wales,MinTemp,1937,Jun,8.5
Wales,MinTemp,1937,Jul,10.9
Wales,MinTemp,1937,Aug,10.9
Wales,MinTemp,1937,Sept,8.6
Wales,MinTemp,1937,Oct,6.2
Wales,MinTemp,1937,Nov,2.2
Wales,MinTemp,1937,Dec,0.5
Wales,MinTemp,1938,Jan,3
Wales,MinTemp,1938,Feb,2
Wales,MinTemp,1938,Mar,4
Wales,MinTemp,1938,Apr,2.2
Wales,MinTemp,1938,May,5.8
Wales,MinTemp,1938,Jun,8.9
Wales,MinTemp,1938,Jul,9.7
Wales,MinTemp,1938,Aug,10.7
Wales,MinTemp,1938,Sept,8.8
Wales,MinTemp,1938,Oct,7.2
Wales,MinTemp,1938,Nov,6.1
Wales,MinTemp,1938,Dec,2
Wales,MinTemp,1939,Jan,1.5
Wales,MinTemp,1939,Feb,2.2
Wales,MinTemp,1939,Mar,2.6
Wales,MinTemp,1939,Apr,3.7
Wales,MinTemp,1939,May,6.2
Wales,MinTemp,1939,Jun,8.6
Wales,MinTemp,1939,Jul,10.4
Wales,MinTemp,1939,Aug,11.2
Wales,MinTemp,1939,Sept,9.3
Wales,MinTemp,1939,Oct,4.4
Wales,MinTemp,1939,Nov,5.7
Wales,MinTemp,1939,Dec,0.8
Wales,MinTemp,1940,Jan,-4
Wales,MinTemp,1940,Feb,0.3
Wales,MinTemp,1940,Mar,1.9
Wales,MinTemp,1940,Apr,4.3
Wales,MinTemp,1940,May,6.6
Wales,MinTemp,1940,Jun,9.6
Wales,MinTemp,1940,Jul,9.6
Wales,MinTemp,1940,Aug,10.5
Wales,MinTemp,1940,Sept,7.8
Wales,MinTemp,1940,Oct,5.9
Wales,MinTemp,1940,Nov,4.1
Wales,MinTemp,1940,Dec,1.5
Wales,MinTemp,1941,Jan,-2.2
Wales,MinTemp,1941,Feb,0.1
Wales,MinTemp,1941,Mar,1.1
Wales,MinTemp,1941,Apr,2.3
Wales,MinTemp,1941,May,4.1
Wales,MinTemp,1941,Jun,9.2
Wales,MinTemp,1941,Jul,10.9
Wales,MinTemp,1941,Aug,10.1
Wales,MinTemp,1941,Sept,10.2
Wales,MinTemp,1941,Oct,6.7
Wales,MinTemp,1941,Nov,3.5
Wales,MinTemp,1941,Dec,3.2
Wales,MinTemp,1942,Jan,-0.7
Wales,MinTemp,1942,Feb,-2.9
Wales,MinTemp,1942,Mar,1.8
Wales,MinTemp,1942,Apr,4.2
Wales,MinTemp,1942,May,5.6
Wales,MinTemp,1942,Jun,8
Wales,MinTemp,1942,Jul,10.2
Wales,MinTemp,1942,Aug,11.5
Wales,MinTemp,1942,Sept,9.2
Wales,MinTemp,1942,Oct,6.7
Wales,MinTemp,1942,Nov,1.8
Wales,MinTemp,1942,Dec,4.4
Wales,MinTemp,1943,Jan,2.6
Wales,MinTemp,1943,Feb,3
Wales,MinTemp,1943,Mar,2.5
Wales,MinTemp,1943,Apr,5.5
Wales,MinTemp,1943,May,6
Wales,MinTemp,1943,Jun,9
Wales,MinTemp,1943,Jul,10.4
Wales,MinTemp,1943,Aug,10.9
Wales,MinTemp,1943,Sept,8.3
Wales,MinTemp,1943,Oct,6.4
Wales,MinTemp,1943,Nov,3.7
Wales,MinTemp,1943,Dec,1
Wales,MinTemp,1944,Jan,3.4
Wales,MinTemp,1944,Feb,0.8
Wales,MinTemp,1944,Mar,1
Wales,MinTemp,1944,Apr,5
Wales,MinTemp,1944,May,5.3
Wales,MinTemp,1944,Jun,8.5
Wales,MinTemp,1944,Jul,11.5
Wales,MinTemp,1944,Aug,11.2
Wales,MinTemp,1944,Sept,7.7
Wales,MinTemp,1944,Oct,5.7
Wales,MinTemp,1944,Nov,3.4
Wales,MinTemp,1944,Dec,1.5
Wales,MinTemp,1945,Jan,-2.2
Wales,MinTemp,1945,Feb,3.4
Wales,MinTemp,1945,Mar,3.4
Wales,MinTemp,1945,Apr,5
Wales,MinTemp,1945,May,6.7
Wales,MinTemp,1945,Jun,9.1
Wales,MinTemp,1945,Jul,11
Wales,MinTemp,1945,Aug,10.7
Wales,MinTemp,1945,Sept,9.9
Wales,MinTemp,1945,Oct,7.7
Wales,MinTemp,1945,Nov,4.2
Wales,MinTemp,1945,Dec,3
Wales,MinTemp,1946,Jan,0
Wales,MinTemp,1946,Feb,3.4
Wales,MinTemp,1946,Mar,0.9
Wales,MinTemp,1946,Apr,4.4
Wales,MinTemp,1946,May,5.2
Wales,MinTemp,1946,Jun,7.8
Wales,MinTemp,1946,Jul,10.3
Wales,MinTemp,1946,Aug,9.6
Wales,MinTemp,1946,Sept,9.8
Wales,MinTemp,1946,Oct,6.5
Wales,MinTemp,1946,Nov,5.4
Wales,MinTemp,1946,Dec,0.5
Wales,MinTemp,1947,Jan,-0.4
Wales,MinTemp,1947,Feb,-4.4
Wales,MinTemp,1947,Mar,0.2
Wales,MinTemp,1947,Apr,3.9
Wales,MinTemp,1947,May,7.2
Wales,MinTemp,1947,Jun,9.6
Wales,MinTemp,1947,Jul,11
Wales,MinTemp,1947,Aug,11.8
Wales,MinTemp,1947,Sept,9.8
Wales,MinTemp,1947,Oct,6.2
Wales,MinTemp,1947,Nov,4.3
Wales,MinTemp,1947,Dec,2.9
Wales,MinTemp,1948,Jan,2.4
Wales,MinTemp,1948,Feb,1.6
Wales,MinTemp,1948,Mar,3.6
Wales,MinTemp,1948,Apr,3.6
Wales,MinTemp,1948,May,5.1
Wales,MinTemp,1948,Jun,8.8
Wales,MinTemp,1948,Jul,10.6
Wales,MinTemp,1948,Aug,10.6
Wales,MinTemp,1948,Sept,9.6
Wales,MinTemp,1948,Oct,6.6
Wales,MinTemp,1948,Nov,4.8
Wales,MinTemp,1948,Dec,2.5
Wales,MinTemp,1949,Jan,2.8
Wales,MinTemp,1949,Feb,2
Wales,MinTemp,1949,Mar,1.4
Wales,MinTemp,1949,Apr,5.2
Wales,MinTemp,1949,May,5.4
Wales,MinTemp,1949,Jun,9.1
Wales,MinTemp,1949,Jul,11.5
Wales,MinTemp,1949,Aug,11.1
Wales,MinTemp,1949,Sept,10.9
Wales,MinTemp,1949,Oct,8.1
Wales,MinTemp,1949,Nov,3.8
Wales,MinTemp,1949,Dec,3.1
Wales,MinTemp,1950,Jan,1.6
Wales,MinTemp,1950,Feb,2.1
Wales,MinTemp,1950,Mar,3.4
Wales,MinTemp,1950,Apr,3.4
Wales,MinTemp,1950,May,6.5
Wales,MinTemp,1950,Jun,10.2
Wales,MinTemp,1950,Jul,10.7
Wales,MinTemp,1950,Aug,10.3
Wales,MinTemp,1950,Sept,8.9
Wales,MinTemp,1950,Oct,6.3
Wales,MinTemp,1950,Nov,2.5
Wales,MinTemp,1950,Dec,-0.7
Wales,MinTemp,1951,Jan,1.3
Wales,MinTemp,1951,Feb,0.5
Wales,MinTemp,1951,Mar,0.6
Wales,MinTemp,1951,Apr,2.2
Wales,MinTemp,1951,May,5.2
Wales,MinTemp,1951,Jun,8.5
Wales,MinTemp,1951,Jul,10.7
Wales,MinTemp,1951,Aug,10.1
Wales,MinTemp,1951,Sept,10
Wales,MinTemp,1951,Oct,6
Wales,MinTemp,1951,Nov,5.1
Wales,MinTemp,1951,Dec,2.7
Wales,MinTemp,1952,Jan,0.3
Wales,MinTemp,1952,Feb,0.3
Wales,MinTemp,1952,Mar,3.3
Wales,MinTemp,1952,Apr,4.1
Wales,MinTemp,1952,May,7.7
Wales,MinTemp,1952,Jun,8.7
Wales,MinTemp,1952,Jul,11.4
Wales,MinTemp,1952,Aug,10.9
Wales,MinTemp,1952,Sept,6.7
Wales,MinTemp,1952,Oct,5.6
Wales,MinTemp,1952,Nov,1.8
Wales,MinTemp,1952,Dec,0.8
Wales,MinTemp,1953,Jan,0.9
Wales,MinTemp,1953,Feb,1
Wales,MinTemp,1953,Mar,0.8
Wales,MinTemp,1953,Apr,2.5
Wales,MinTemp,1953,May,7.2
Wales,MinTemp,1953,Jun,8.9
Wales,MinTemp,1953,Jul,10.9
Wales,MinTemp,1953,Aug,11
Wales,MinTemp,1953,Sept,9.7
Wales,MinTemp,1953,Oct,5.7
Wales,MinTemp,1953,Nov,5.8
Wales,MinTemp,1953,Dec,4.8
Wales,MinTemp,1954,Jan,0.7
Wales,MinTemp,1954,Feb,-0.3
Wales,MinTemp,1954,Mar,2.3
Wales,MinTemp,1954,Apr,2.5
Wales,MinTemp,1954,May,6.4
Wales,MinTemp,1954,Jun,8.9
Wales,MinTemp,1954,Jul,9.8
Wales,MinTemp,1954,Aug,9.9
Wales,MinTemp,1954,Sept,8.6
Wales,MinTemp,1954,Oct,8.5
Wales,MinTemp,1954,Nov,3.9
Wales,MinTemp,1954,Dec,4.2
Wales,MinTemp,1955,Jan,0.1
Wales,MinTemp,1955,Feb,-1.7
Wales,MinTemp,1955,Mar,-0.8
Wales,MinTemp,1955,Apr,4.4
Wales,MinTemp,1955,May,5.2
Wales,MinTemp,1955,Jun,9.3
Wales,MinTemp,1955,Jul,11.3
Wales,MinTemp,1955,Aug,12.4
Wales,MinTemp,1955,Sept,9.4
Wales,MinTemp,1955,Oct,5.3
Wales,MinTemp,1955,Nov,3.4
Wales,MinTemp,1955,Dec,3
Wales,MinTemp,1956,Jan,1.2
Wales,MinTemp,1956,Feb,-3.6
Wales,MinTemp,1956,Mar,2.2
Wales,MinTemp,1956,Apr,2.1
Wales,MinTemp,1956,May,6.1
Wales,MinTemp,1956,Jun,8.2
Wales,MinTemp,1956,Jul,10.8
Wales,MinTemp,1956,Aug,9.2
Wales,MinTemp,1956,Sept,10.4
Wales,MinTemp,1956,Oct,5.8
Wales,MinTemp,1956,Nov,3.6
Wales,MinTemp,1956,Dec,3.3
Wales,MinTemp,1957,Jan,2.3
Wales,MinTemp,1957,Feb,1.7
Wales,MinTemp,1957,Mar,5.6
Wales,MinTemp,1957,Apr,4.3
Wales,MinTemp,1957,May,5.4
Wales,MinTemp,1957,Jun,8.5
Wales,MinTemp,1957,Jul,11.6
Wales,MinTemp,1957,Aug,10.9
Wales,MinTemp,1957,Sept,9
Wales,MinTemp,1957,Oct,7.2
Wales,MinTemp,1957,Nov,3.4
Wales,MinTemp,1957,Dec,1.5
Wales,MinTemp,1958,Jan,0.9
Wales,MinTemp,1958,Feb,2
Wales,MinTemp,1958,Mar,0
Wales,MinTemp,1958,Apr,2.6
Wales,MinTemp,1958,May,6.2
Wales,MinTemp,1958,Jun,8.5
Wales,MinTemp,1958,Jul,10.7
Wales,MinTemp,1958,Aug,11.1
Wales,MinTemp,1958,Sept,10.7
Wales,MinTemp,1958,Oct,7.3
Wales,MinTemp,1958,Nov,3.9
Wales,MinTemp,1958,Dec,1.8
Wales,MinTemp,1959,Jan,-0.6
Wales,MinTemp,1959,Feb,1.5
Wales,MinTemp,1959,Mar,3.7
Wales,MinTemp,1959,Apr,4.7
Wales,MinTemp,1959,May,6.9
Wales,MinTemp,1959,Jun,9.2
